entidad,formatos,municipio,region
 Oaxaca,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Oaxaca/702825282929_s.zip,San Agustín Atenango,Rurales
 Oaxaca,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Oaxaca/702825282936_s.zip,San Agustín Chayuco,Rurales
 Oaxaca,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Oaxaca/702825283001_s.zip,San Andrés Dinicuiti,Rurales
 Oaxaca,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Oaxaca/702825283018_s.zip,San Andrés Huaxpaltepec,Rurales
 Oaxaca,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Oaxaca/702825283087_s.zip,San Andrés Solaga,Rurales
 Oaxaca,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Oaxaca/702825283094_s.zip,San Andrés Teotilálpam,Rurales
 Oaxaca,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Oaxaca/702825283131_s.zip,San Andrés Zautla,Rurales
 Oaxaca,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Oaxaca/702825283209_s.zip,San Antonio Nanahuatípam,Rurales
 Oaxaca,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Oaxaca/702825283223_s.zip,San Antonio Tepetlapa,Rurales
 Oaxaca,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Oaxaca/702825283247_s.zip,San Baltazar Loxicha,Rurales
 Oaxaca,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Oaxaca/702825283353_s.zip,San Blas Atempa,Rurales
 Oaxaca,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Oaxaca/702825283414_s.zip,San Dionisio del Mar,Rurales
 Oaxaca,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Oaxaca/702825283452_s.zip,San Felipe Jalapa de Díaz,Rurales
 Oaxaca,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Oaxaca/702825283476_s.zip,San Felipe Usila,Rurales
 Oaxaca,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Oaxaca/702825283490_s.zip,San Francisco Cajonos,Rurales
 Oaxaca,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Oaxaca/702825283520_s.zip,San Francisco del Mar,Rurales
 Oaxaca,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Oaxaca/702825283544_s.zip,San Francisco Ixhuatán,Rurales
 Oaxaca,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Oaxaca/702825283612_s.zip,San Francisco Telixtlahuaca,Rurales
 Oaxaca,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Oaxaca/702825283636_s.zip,San Francisco Tlapancingo,Rurales
 Oaxaca,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Oaxaca/702825283674_s.zip,San Ildefonso Villa Alta,Rurales
 Oaxaca,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Oaxaca/702825283704_s.zip,San Jerónimo Coatlán,Rurales
 Oaxaca,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Oaxaca/702825283742_s.zip,San Jerónimo Tecóatl,Rurales
 Oaxaca,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Oaxaca/702825283759_s.zip,San Jorge Nuchita,Rurales
 Oaxaca,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Oaxaca/702825283773_s.zip,San José Chiltepec,Rurales
 Oaxaca,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Oaxaca/702825282837_s.zip,San José del Progreso,Rurales
 Oaxaca,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Oaxaca/702825283803_s.zip,San José Independencia,Rurales
 Oaxaca,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Oaxaca/702825283827_s.zip,San José Tenango,Rurales
 Oaxaca,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Oaxaca/702825283865_s.zip,San Juan Bautista Atatlahuca,Rurales
 Oaxaca,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Oaxaca/702825283889_s.zip,San Juan Bautista Cuicatlán,Rurales
 Oaxaca,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Oaxaca/702825283896_s.zip,San Juan Bautista Guelache,Rurales
 Oaxaca,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Oaxaca/702825283919_s.zip,San Juan Bautista Lo de Soto,Rurales
 Oaxaca,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Oaxaca/702825283933_s.zip,San Juan Bautista Tlacoatzintepec,Rurales
 Oaxaca,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Oaxaca/702825283957_s.zip,San Juan Bautista Tuxtepec,Rurales
 Oaxaca,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Oaxaca/702825287702_s.zip,San Juan Bautista Valle Nacional,Rurales
 Oaxaca,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Oaxaca/702825283964_s.zip,San Juan Cacahuatepec,Rurales
 Oaxaca,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Oaxaca/702825283995_s.zip,San Juan Colorado,Rurales
 Oaxaca,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Oaxaca/702825284015_s.zip,San Juan Cotzocón,Rurales
 Oaxaca,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Oaxaca/702825284091_s.zip,San Juan Guichicovi,Rurales
 Oaxaca,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Oaxaca/702825284107_s.zip,San Juan Ihualtepec,Rurales
 Oaxaca,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Oaxaca/702825284114_s.zip,San Juan Juquila Mixes,Rurales
 Oaxaca,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Oaxaca/702825284121_s.zip,San Juan Juquila Vijanos,Rurales
 Oaxaca,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Oaxaca/702825284183_s.zip,San Juan Mazatlán,Rurales
 Oaxaca,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Oaxaca/702825284312_s.zip,San Juan Tepeuxila,Rurales
 Oaxaca,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Oaxaca/702825284336_s.zip,San Juan Yaeé,Rurales
 Oaxaca,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Oaxaca/702825284367_s.zip,San Lorenzo,Rurales
 Oaxaca,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Oaxaca/702825284374_s.zip,San Lorenzo Albarradas,Rurales
 Oaxaca,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Oaxaca/702825284381_s.zip,San Lorenzo Cacaotepec,Rurales
 Oaxaca,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Oaxaca/702825284411_s.zip,San Lorenzo Victoria,Rurales
 Oaxaca,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Oaxaca/702825284435_s.zip,San Lucas Ojitlán,Rurales
 Oaxaca,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Oaxaca/702825284459_s.zip,San Lucas Zoquiápam,Rurales
 Oaxaca,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Oaxaca/702825284480_s.zip,San Marcos Arteaga,Rurales
 Oaxaca,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Oaxaca/702825284534_s.zip,San Martín Peras,Rurales
 Oaxaca,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Oaxaca/702825284558_s.zip,San Martín Toxpalan,Rurales
 Oaxaca,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Oaxaca/702825284596_s.zip,San Mateo del Mar,Rurales
 Oaxaca,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Oaxaca/702825284688_s.zip,San Melchor Betaza,Rurales
 Oaxaca,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Oaxaca/702825284701_s.zip,San Miguel Ahuehuetitlán,Rurales
 Oaxaca,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Oaxaca/702825284893_s.zip,San Miguel Soyaltepec,Rurales
 Oaxaca,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Oaxaca/702825284961_s.zip,San Miguel Tlacamama,Rurales
 Oaxaca,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Oaxaca/702825284978_s.zip,San Miguel Tlacotepec,Rurales
 Oaxaca,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Oaxaca/702825285029_s.zip,San Pablo Coatlán,Rurales
 Oaxaca,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Oaxaca/702825285043_s.zip,San Pablo Etla,Rurales
 Oaxaca,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Oaxaca/702825285081_s.zip,San Pablo Tijaltepec,Rurales
 Oaxaca,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Oaxaca/702825285098_s.zip,San Pablo Villa de Mitla,Rurales
 Oaxaca,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Oaxaca/702825285111_s.zip,San Pedro Amuzgos,Rurales
 Oaxaca,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Oaxaca/702825285180_s.zip,San Pedro Huamelula,Rurales
 Oaxaca,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Oaxaca/702825285210_s.zip,San Pedro Ixtlahuaca,Rurales
 Oaxaca,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Oaxaca/702825285364_s.zip,San Pedro Quiatoni,Rurales
 Oaxaca,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Oaxaca/702825285371_s.zip,San Pedro Sochiápam,Rurales
 Oaxaca,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Oaxaca/702825285388_s.zip,San Pedro Tapanatepec,Rurales
 Oaxaca,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Oaxaca/702825285418_s.zip,San Pedro Teutila,Rurales
 Oaxaca,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Oaxaca/702825285487_s.zip,San Pedro y San Pablo Ayutla,Rurales
 Oaxaca,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Oaxaca/702825285548_s.zip,San Sebastián Abasolo,Rurales
 Oaxaca,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Oaxaca/702825285562_s.zip,San Sebastián Ixcapa,Rurales
 Oaxaca,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Oaxaca/702825285586_s.zip,San Sebastián Río Hondo,Rurales
 Oaxaca,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Oaxaca/702825285593_s.zip,San Sebastián Tecomaxtlahuaca,Rurales
 Oaxaca,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Oaxaca/702825285692_s.zip,Santa Ana Tlapacoyan,Rurales
 Oaxaca,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Oaxaca/702825285715_s.zip,Santa Ana Zegache,Rurales
 Oaxaca,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Oaxaca/702825285883_s.zip,Santa Cruz Itundujia,Rurales
 Oaxaca,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Oaxaca/702825285890_s.zip,Santa Cruz Mixtepec,Rurales
 Oaxaca,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Oaxaca/702825285906_s.zip,Santa Cruz Nundaco,Rurales
 Oaxaca,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Oaxaca/702825285937_s.zip,Santa Cruz Tacahua,Rurales
 Oaxaca,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Oaxaca/702825285968_s.zip,Santa Cruz Xoxocotlán,Rurales
 Oaxaca,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Oaxaca/702825285982_s.zip,Santa Gertrudis,Rurales
 Oaxaca,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Oaxaca/702825285999_s.zip,Santa Inés del Monte,Rurales
 Oaxaca,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Oaxaca/702825286033_s.zip,Santa Lucía Monteverde,Rurales
 Oaxaca,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Oaxaca/702825286101_s.zip,Santa María Atzompa,Rurales
 Oaxaca,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Oaxaca/702825286187_s.zip,Santa María Chimalapa,Rurales
 Oaxaca,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Oaxaca/702825286200_s.zip,Santa María del Tule,Rurales
 Oaxaca,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Oaxaca/702825286255_s.zip,Santa María Huazolotitlán,Rurales
 Oaxaca,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Oaxaca/702825286262_s.zip,Santa María Ipalapa,Rurales
 Oaxaca,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Oaxaca/702825286286_s.zip,Santa María Jacatepec,Rurales
 Oaxaca,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Oaxaca/702825286071_s.zip,Santa María la Asunción,Rurales
 Oaxaca,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Oaxaca/702825286323_s.zip,Santa María Mixtequilla,Rurales
 Oaxaca,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Oaxaca/702825286354_s.zip,Santa María Ozolotepec,Rurales
 Oaxaca,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Oaxaca/702825286385_s.zip,Santa María Petapa,Rurales
 Oaxaca,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Oaxaca/702825286453_s.zip,Santa María Teopoxco,Rurales
 Oaxaca,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Oaxaca/702825286484_s.zip,Santa María Tlahuitoltepec,Rurales
 Oaxaca,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Oaxaca/702825286569_s.zip,Santa María Yosoyúa,Rurales
 Oaxaca,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Oaxaca/702825286583_s.zip,Santa María Zacatepec,Rurales
 Oaxaca,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Oaxaca/702825286613_s.zip,Santiago Amoltepec,Rurales
 Oaxaca,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Oaxaca/702825286637_s.zip,Santiago Apóstol,Rurales
 Oaxaca,http://internet.contenidos.inegi.org.mx/contenidos/Productos/prod_serv/contenidos/espanol/bvinegi/productos/geografia/rural/SHP_2/Oaxaca/702825286729_s.zip,Santiago del Río,Rurales
